case:concept:name;concept:name;start_timestamp;time:timestamp;org:resource
1725;Entregar papeles a cliente;2012-05-15 09:17:00;2012-05-15 09:20:00;Daniela
1726;Ingresar datos vehiculo;2012-05-15 08:59:00;2012-05-15 08:59:00;Marcela
1726;Revisar amortiguacion y direccion;2012-05-15 09:00:00;2012-05-15 09:03:00;Daniel
1726;Revisar gases;2012-05-15 09:00:00;2012-05-15 09:02:00;Fabian
1726;Recibir pago cliente;2012-05-15 09:01:00;2012-05-15 09:03:00;Rodrigo
1726;Revisar luces;2012-05-15 09:01:00;2012-05-15 09:04:00;Oscar
1726;Entregar boleta;2012-05-15 09:04:00;2012-05-15 09:04:00;Rodrigo
1726;Revisar frenos;2012-05-15 09:05:00;2012-05-15 09:10:00;Fabian
1726;Firmar revision tecnica;2012-05-15 09:13:00;2012-05-15 09:13:00;Tania
1726;Entregar papeles a cliente;2012-05-15 09:17:00;2012-05-15 09:20:00;Marcela
1727;Ingresar datos vehiculo;2012-05-15 09:01:00;2012-05-15 09:01:00;Daniela
1727;Revisar gases;2012-05-15 09:02:00;2012-05-15 09:05:00;Alvaro
1727;Revisar amortiguacion y direccion;2012-05-15 09:02:00;2012-05-15 09:05:00;Fabian
1727;Recibir pago cliente;2012-05-15 09:03:00;2012-05-15 09:05:00;Cristian
1727;Revisar luces;2012-05-15 09:03:00;2012-05-15 09:05:00;Alvaro
1727;Entregar boleta;2012-05-15 09:05:00;2012-05-15 09:05:00;Cristian
1727;Revisar frenos;2012-05-15 09:08:00;2012-05-15 09:12:00;Alvaro
1727;Firmar revision tecnica;2012-05-15 09:15:00;2012-05-15 09:15:00;Tania
1727;Entregar papeles a cliente;2012-05-15 09:18:00;2012-05-15 09:22:00;Marcela
1728;Ingresar datos vehiculo;2012-05-15 09:03:00;2012-05-15 09:03:00;Marcela
1728;Revisar gases;2012-05-15 09:04:00;2012-05-15 09:06:00;Fabian
1728;Recibir pago cliente;2012-05-15 09:05:00;2012-05-15 09:07:00;Cristian
1728;Revisar luces;2012-05-15 09:05:00;2012-05-15 09:07:00;Fabian
1728;Revisar amortiguacion y direccion;2012-05-15 09:05:00;2012-05-15 09:08:00;Alvaro
1728;Entregar boleta;2012-05-15 09:07:00;2012-05-15 09:07:00;Rodrigo
1728;Revisar frenos;2012-05-15 09:09:00;2012-05-15 09:13:00;Alvaro
1728;Firmar revision tecnica;2012-05-15 09:16:00;2012-05-15 09:16:00;Tania
1728;Entregar papeles a cliente;2012-05-15 09:19:00;2012-05-15 09:24:00;Daniela
1729;Ingresar datos vehiculo;2012-05-15 09:06:00;2012-05-15 09:06:00;Marcela
1729;Recibir pago cliente;2012-05-15 09:07:00;2012-05-15 09:09:00;Cristian
1729;Revisar gases;2012-05-15 09:08:00;2012-05-15 09:11:00;Daniel
1729;Revisar amortiguacion y direccion;2012-05-15 09:08:00;2012-05-15 09:10:00;Daniel
1729;Revisar luces;2012-05-15 09:09:00;2012-05-15 09:11:00;Daniel
1729;Entregar boleta;2012-05-15 09:09:00;2012-05-15 09:09:00;Cristian
1729;Revisar frenos;2012-05-15 09:12:00;2012-05-15 09:16:00;Daniel
1729;Firmar revision tecnica;2012-05-15 09:19:00;2012-05-15 09:19:00;Tania
1729;Entregar papeles a cliente;2012-05-15 09:23:00;2012-05-15 09:27:00;Marcela
1730;Ingresar datos vehiculo;2012-05-15 09:07:00;2012-05-15 09:07:00;Daniela
1730;Recibir pago cliente;2012-05-15 09:09:00;2012-05-15 09:12:00;Cristian
1730;Revisar gases;2012-05-15 09:09:00;2012-05-15 09:12:00;Fabian
1730;Revisar amortiguacion y direccion;2012-05-15 09:10:00;2012-05-15 09:12:00;Fabian
1730;Revisar luces;2012-05-15 09:10:00;2012-05-15 09:12:00;Alvaro
1730;Entregar boleta;2012-05-15 09:12:00;2012-05-15 09:12:00;Cristian
1730;Revisar frenos;2012-05-15 09:13:00;2012-05-15 09:18:00;Daniel
1730;Firmar revision tecnica;2012-05-15 09:20:00;2012-05-15 09:20:00;Tania
1730;Entregar papeles a cliente;2012-05-15 09:24:00;2012-05-15 09:28:00;Daniela
1731;Ingresar datos vehiculo;2012-05-15 09:11:00;2012-05-15 09:11:00;Daniela
1731;Revisar gases;2012-05-15 09:12:00;2012-05-15 09:15:00;Oscar
1731;Revisar amortiguacion y direccion;2012-05-15 09:12:00;2012-05-15 09:15:00;Alvaro
1731;Revisar luces;2012-05-15 09:13:00;2012-05-15 09:16:00;Fabian
1731;Recibir pago cliente;2012-05-15 09:14:00;2012-05-15 09:16:00;Cristian
1731;Entregar boleta;2012-05-15 09:16:00;2012-05-15 09:16:00;Rodrigo
1731;Revisar frenos;2012-05-15 09:17:00;2012-05-15 09:22:00;Alvaro
1731;Firmar revision tecnica;2012-05-15 09:24:00;2012-05-15 09:24:00;Tania
1731;Entregar papeles a cliente;2012-05-15 09:28:00;2012-05-15 09:32:00;Daniela
1732;Ingresar datos vehiculo;2012-05-15 09:14:00;2012-05-15 09:14:00;Marcela
1732;Revisar gases;2012-05-15 09:15:00;2012-05-15 09:17:00;Daniel
1732;Recibir pago cliente;2012-05-15 09:15:00;2012-05-15 09:17:00;Rodrigo
1732;Revisar amortiguacion y direccion;2012-05-15 09:16:00;2012-05-15 09:18:00;Fabian
1732;Revisar luces;2012-05-15 09:16:00;2012-05-15 09:19:00;Fabian
1732;Entregar boleta;2012-05-15 09:17:00;2012-05-15 09:17:00;Rodrigo
1732;Revisar frenos;2012-05-15 09:20:00;2012-05-15 09:25:00;Daniel
1732;Firmar revision tecnica;2012-05-15 09:27:00;2012-05-15 09:27:00;Tania
1732;Entregar papeles a cliente;2012-05-15 09:30:00;2012-05-15 09:35:00;Daniela
1733;Ingresar datos vehiculo;2012-05-15 09:17:00;2012-05-15 09:17:00;Daniela
1733;Revisar gases;2012-05-15 09:18:00;2012-05-15 09:21:00;Oscar
1733;Revisar amortiguacion y direccion;2012-05-15 09:19:00;2012-05-15 09:22:00;Alvaro
1733;Revisar luces;2012-05-15 09:19:00;2012-05-15 09:22:00;Daniel
1733;Recibir pago cliente;2012-05-15 09:20:00;2012-05-15 09:22:00;Rodrigo
1733;Entregar boleta;2012-05-15 09:22:00;2012-05-15 09:22:00;Rodrigo
1733;Revisar frenos;2012-05-15 09:25:00;2012-05-15 09:29:00;Fabian
1733;Firmar revision tecnica;2012-05-15 09:32:00;2012-05-15 09:32:00;Tania
1733;Entregar papeles a cliente;2012-05-15 09:36:00;2012-05-15 09:37:00;Marcela
1734;Ingresar datos vehiculo;2012-05-15 09:19:00;2012-05-15 09:19:00;Marcela
1734;Revisar amortiguacion y direccion;2012-05-15 09:21:00;2012-05-15 09:23:00;Oscar
1734;Revisar gases;2012-05-15 09:21:00;2012-05-15 09:24:00;Oscar
1734;Revisar luces;2012-05-15 09:22:00;2012-05-15 09:24:00;Fabian
1734;Recibir pago cliente;2012-05-15 09:23:00;2012-05-15 09:25:00;Rodrigo
1734;Entregar boleta;2012-05-15 09:25:00;2012-05-15 09:25:00;Cristian
1734;Revisar frenos;2012-05-15 09:27:00;2012-05-15 09:31:00;Daniel
1734;Imprimir detalle defectos;2012-05-15 09:32:00;2012-05-15 09:32:00;Oscar
1734;Entregar papeles a cliente;2012-05-15 09:35:00;2012-05-15 09:40:00;Marcela
1735;Ingresar datos vehiculo;2012-05-15 09:17:00;2012-05-15 09:17:00;Marcela
1735;Revisar gases;2012-05-15 09:18:00;2012-05-15 09:21:00;Oscar
1735;Recibir pago cliente;2012-05-15 09:19:00;2012-05-15 09:21:00;Cristian
1735;Revisar amortiguacion y direccion;2012-05-15 09:19:00;2012-05-15 09:21:00;Alvaro
1735;Revisar luces;2012-05-15 09:20:00;2012-05-15 09:22:00;Alvaro
1735;Entregar boleta;2012-05-15 09:22:00;2012-05-15 09:22:00;Cristian
1735;Revisar frenos;2012-05-15 09:25:00;2012-05-15 09:30:00;Fabian
1735;Firmar revision tecnica;2012-05-15 09:32:00;2012-05-15 09:32:00;Tania
1735;Entregar papeles a cliente;2012-05-15 09:35:00;2012-05-15 09:38:00;Daniela
1736;Ingresar datos vehiculo;2012-05-15 09:20:00;2012-05-15 09:20:00;Daniela
1736;Revisar amortiguacion y direccion;2012-05-15 09:21:00;2012-05-15 09:24:00;Daniel
1736;Revisar gases;2012-05-15 09:22:00;2012-05-15 09:25:00;Daniel
1736;Revisar luces;2012-05-15 09:23:00;2012-05-15 09:25:00;Daniel
1736;Recibir pago cliente;2012-05-15 09:23:00;2012-05-15 09:25:00;Cristian
1736;Entregar boleta;2012-05-15 09:26:00;2012-05-15 09:26:00;Cristian
1736;Revisar frenos;2012-05-15 09:26:00;2012-05-15 09:32:00;Fabian
1736;Firmar revision tecnica;2012-05-15 09:35:00;2012-05-15 09:35:00;Tania
1736;Entregar papeles a cliente;2012-05-15 09:39:00;2012-05-15 09:42:00;Marcela
1737;Ingresar datos vehiculo;2012-05-15 09:22:00;2012-05-15 09:22:00;Daniela
1737;Revisar amortiguacion y direccion;2012-05-15 09:23:00;2012-05-15 09:26:00;Fabian
1737;Revisar gases;2012-05-15 09:24:00;2012-05-15 09:26:00;Fabian
1737;Recibir pago cliente;2012-05-15 09:24:00;2012-05-15 09:26:00;Cristian
1737;Revisar luces;2012-05-15 09:25:00;2012-05-15 09:27:00;Alvaro
1737;Entregar boleta;2012-05-15 09:26:00;2012-05-15 09:26:00;Cristian
1737;Revisar frenos;2012-05-15 09:30:00;2012-05-15 09:35:00;Fabian
1737;Firmar revision tecnica;2012-05-15 09:38:00;2012-05-15 09:38:00;Tania
1737;Entregar papeles a cliente;2012-05-15 09:40:00;2012-05-15 09:42:00;Daniela
1738;Ingresar datos vehiculo;2012-05-15 09:28:00;2012-05-15 09:28:00;Daniela
1738;Revisar amortiguacion y direccion;2012-05-15 09:29:00;2012-05-15 09:31:00;Alvaro
1738;Revisar gases;2012-05-15 09:29:00;2012-05-15 09:31:00;Oscar
1738;Recibir pago cliente;2012-05-15 09:30:00;2012-05-15 09:33:00;Rodrigo
1738;Revisar luces;2012-05-15 09:30:00;2012-05-15 09:33:00;Daniel
1738;Entregar boleta;2012-05-15 09:34:00;2012-05-15 09:34:00;Rodrigo
1738;Revisar frenos;2012-05-15 09:35:00;2012-05-15 09:39:00;Alvaro
1738;Imprimir detalle defectos;2012-05-15 09:41:00;2012-05-15 09:41:00;Alvaro
1738;Entregar papeles a cliente;2012-05-15 09:45:00;2012-05-15 09:49:00;Marcela
1739;Ingresar datos vehiculo;2012-05-15 09:28:00;2012-05-15 09:28:00;Marcela
1739;Revisar amortiguacion y direccion;2012-05-15 09:29:00;2012-05-15 09:32:00;Fabian
1739;Revisar gases;2012-05-15 09:29:00;2012-05-15 09:32:00;Fabian
1739;Recibir pago cliente;2012-05-15 09:30:00;2012-05-15 09:32:00;Cristian
1739;Revisar luces;2012-05-15 09:30:00;2012-05-15 09:33:00;Alvaro
1739;Entregar boleta;2012-05-15 09:32:00;2012-05-15 09:32:00;Rodrigo
1739;Revisar frenos;2012-05-15 09:35:00;2012-05-15 09:41:00;Fabian
1739;Firmar revision tecnica;2012-05-15 09:43:00;2012-05-15 09:43:00;Tania
1739;Entregar papeles a cliente;2012-05-15 09:46:00;2012-05-15 09:47:00;Marcela
1740;Ingresar datos vehiculo;2012-05-15 09:29:00;2012-05-15 09:29:00;Marcela
1740;Revisar gases;2012-05-15 09:30:00;2012-05-15 09:33:00;Daniel
1740;Revisar amortiguacion y direccion;2012-05-15 09:32:00;2012-05-15 09:34:00;Alvaro
1740;Revisar luces;2012-05-15 09:32:00;2012-05-15 09:34:00;Fabian
1740;Recibir pago cliente;2012-05-15 09:32:00;2012-05-15 09:34:00;Rodrigo
1740;Entregar boleta;2012-05-15 09:34:00;2012-05-15 09:34:00;Rodrigo
1740;Revisar frenos;2012-05-15 09:38:00;2012-05-15 09:43:00;Alvaro
1740;Firmar revision tecnica;2012-05-15 09:45:00;2012-05-15 09:45:00;Tania
1740;Entregar papeles a cliente;2012-05-15 09:48:00;2012-05-15 09:51:00;Marcela
1741;Ingresar datos vehiculo;2012-05-15 09:35:00;2012-05-15 09:35:00;Marcela
1741;Revisar gases;2012-05-15 09:36:00;2012-05-15 09:39:00;Oscar
1741;Revisar luces;2012-05-15 09:37:00;2012-05-15 09:39:00;Fabian
1741;Revisar amortiguacion y direccion;2012-05-15 09:38:00;2012-05-15 09:40:00;Oscar
1741;Recibir pago cliente;2012-05-15 09:39:00;2012-05-15 09:40:00;Cristian
1741;Entregar boleta;2012-05-15 09:41:00;2012-05-15 09:41:00;Cristian
1741;Revisar frenos;2012-05-15 09:44:00;2012-05-15 09:49:00;Oscar
1741;Firmar revision tecnica;2012-05-15 09:51:00;2012-05-15 09:51:00;Tania
1741;Entregar papeles a cliente;2012-05-15 09:54:00;2012-05-15 09:57:00;Daniela
1742;Ingresar datos vehiculo;2012-05-15 09:36:00;2012-05-15 09:36:00;Daniela
1742;Revisar gases;2012-05-15 09:37:00;2012-05-15 09:40:00;Alvaro
1742;Revisar amortiguacion y direccion;2012-05-15 09:38:00;2012-05-15 09:41:00;Daniel
1742;Revisar luces;2012-05-15 09:38:00;2012-05-15 09:41:00;Fabian
1742;Recibir pago cliente;2012-05-15 09:39:00;2012-05-15 09:42:00;Cristian
1742;Entregar boleta;2012-05-15 09:42:00;2012-05-15 09:42:00;Rodrigo
1742;Revisar frenos;2012-05-15 09:44:00;2012-05-15 09:49:00;Fabian
1742;Firmar revision tecnica;2012-05-15 09:52:00;2012-05-15 09:52:00;Tania
1742;Entregar papeles a cliente;2012-05-15 09:55:00;2012-05-15 10:00:00;Daniela
1743;Ingresar datos vehiculo;2012-05-15 09:39:00;2012-05-15 09:39:00;Marcela
1743;Revisar amortiguacion y direccion;2012-05-15 09:40:00;2012-05-15 09:43:00;Daniel
1743;Revisar gases;2012-05-15 09:40:00;2012-05-15 09:42:00;Daniel
1743;Revisar luces;2012-05-15 09:42:00;2012-05-15 09:45:00;Oscar
1743;Recibir pago cliente;2012-05-15 09:42:00;2012-05-15 09:44:00;Rodrigo
1743;Entregar boleta;2012-05-15 09:44:00;2012-05-15 09:44:00;Rodrigo
1743;Revisar frenos;2012-05-15 09:46:00;2012-05-15 09:50:00;Fabian
1743;Firmar revision tecnica;2012-05-15 09:53:00;2012-05-15 09:53:00;Tania
1743;Entregar papeles a cliente;2012-05-15 09:55:00;2012-05-15 09:58:00;Daniela
1744;Ingresar datos vehiculo;2012-05-15 09:42:00;2012-05-15 09:42:00;Marcela
1744;Revisar amortiguacion y direccion;2012-05-15 09:43:00;2012-05-15 09:46:00;Daniel
1744;Revisar gases;2012-05-15 09:43:00;2012-05-15 09:46:00;Alvaro
1744;Recibir pago cliente;2012-05-15 09:43:00;2012-05-15 09:44:00;Cristian
1744;Entregar boleta;2012-05-15 09:45:00;2012-05-15 09:45:00;Rodrigo
1744;Revisar luces;2012-05-15 09:45:00;2012-05-15 09:47:00;Alvaro
1744;Revisar frenos;2012-05-15 09:48:00;2012-05-15 09:54:00;Fabian
1744;Firmar revision tecnica;2012-05-15 09:56:00;2012-05-15 09:56:00;Tania
1744;Entregar papeles a cliente;2012-05-15 09:59:00;2012-05-15 10:03:00;Daniela
1745;Ingresar datos vehiculo;2012-05-15 09:46:00;2012-05-15 09:46:00;Daniela
1745;Revisar amortiguacion y direccion;2012-05-15 09:47:00;2012-05-15 09:50:00;Alvaro
1745;Revisar gases;2012-05-15 09:48:00;2012-05-15 09:50:00;Alvaro
1745;Revisar luces;2012-05-15 09:48:00;2012-05-15 09:51:00;Daniel
1745;Recibir pago cliente;2012-05-15 09:49:00;2012-05-15 09:51:00;Rodrigo
1745;Entregar boleta;2012-05-15 09:51:00;2012-05-15 09:51:00;Rodrigo
1745;Revisar frenos;2012-05-15 09:53:00;2012-05-15 09:58:00;Fabian
1745;Firmar revision tecnica;2012-05-15 10:00:00;2012-05-15 10:00:00;Tania
1745;Entregar papeles a cliente;2012-05-15 10:03:00;2012-05-15 10:06:00;Daniela
1746;Ingresar datos vehiculo;2012-05-15 09:48:00;2012-05-15 09:48:00;Daniela
1746;Revisar amortiguacion y direccion;2012-05-15 09:49:00;2012-05-15 09:52:00;Daniel
1746;Revisar gases;2012-05-15 09:50:00;2012-05-15 09:52:00;Alvaro
1746;Recibir pago cliente;2012-05-15 09:50:00;2012-05-15 09:51:00;Rodrigo
1746;Revisar luces;2012-05-15 09:50:00;2012-05-15 09:52:00;Fabian
1746;Entregar boleta;2012-05-15 09:52:00;2012-05-15 09:52:00;Rodrigo
1746;Revisar frenos;2012-05-15 09:54:00;2012-05-15 09:59:00;Daniel
1746;Firmar revision tecnica;2012-05-15 10:01:00;2012-05-15 10:01:00;Tania
1746;Entregar papeles a cliente;2012-05-15 10:04:00;2012-05-15 10:06:00;Daniela
1747;Ingresar datos vehiculo;2012-05-15 09:50:00;2012-05-15 09:50:00;Daniela
1747;Revisar gases;2012-05-15 09:51:00;2012-05-15 09:53:00;Daniel
1747;Recibir pago cliente;2012-05-15 09:51:00;2012-05-15 09:53:00;Rodrigo
1747;Revisar amortiguacion y direccion;2012-05-15 09:52:00;2012-05-15 09:54:00;Daniel
1747;Revisar luces;2012-05-15 09:53:00;2012-05-15 09:56:00;Daniel
1747;Entregar boleta;2012-05-15 09:53:00;2012-05-15 09:53:00;Rodrigo
1747;Revisar frenos;2012-05-15 09:59:00;2012-05-15 10:03:00;Daniel
1747;Imprimir detalle defectos;2012-05-15 10:05:00;2012-05-15 10:05:00;Fabian
1747;Entregar papeles a cliente;2012-05-15 10:09:00;2012-05-15 10:10:00;Daniela
1748;Ingresar datos vehiculo;2012-05-15 09:50:00;2012-05-15 09:50:00;Daniela
1748;Recibir pago cliente;2012-05-15 09:52:00;2012-05-15 09:54:00;Rodrigo
1748;Revisar gases;2012-05-15 09:52:00;2012-05-15 09:54:00;Oscar
1748;Revisar amortiguacion y direccion;2012-05-15 09:53:00;2012-05-15 09:55:00;Oscar
1748;Revisar luces;2012-05-15 09:53:00;2012-05-15 09:56:00;Alvaro
1748;Entregar boleta;2012-05-15 09:55:00;2012-05-15 09:55:00;Cristian
1748;Revisar frenos;2012-05-15 09:59:00;2012-05-15 10:04:00;Daniel
1748;Firmar revision tecnica;2012-05-15 10:06:00;2012-05-15 10:06:00;Tania
1748;Entregar papeles a cliente;2012-05-15 10:09:00;2012-05-15 10:13:00;Daniela
1749;Ingresar datos vehiculo;2012-05-15 09:49:00;2012-05-15 09:49:00;Marcela
1749;Revisar gases;2012-05-15 09:50:00;2012-05-15 09:52:00;Alvaro
1749;Revisar amortiguacion y direccion;2012-05-15 09:51:00;2012-05-15 09:53:00;Oscar
1749;Revisar luces;2012-05-15 09:52:00;2012-05-15 09:54:00;Alvaro
1749;Recibir pago cliente;2012-05-15 09:52:00;2012-05-15 09:55:00;Rodrigo
1749;Entregar boleta;2012-05-15 09:55:00;2012-05-15 09:55:00;Cristian
1749;Revisar frenos;2012-05-15 09:58:00;2012-05-15 10:02:00;Alvaro
1749;Imprimir detalle defectos;2012-05-15 10:04:00;2012-05-15 10:04:00;Oscar
1749;Entregar papeles a cliente;2012-05-15 10:07:00;2012-05-15 10:11:00;Marcela
1750;Ingresar datos vehiculo;2012-05-15 09:54:00;2012-05-15 09:54:00;Daniela
1750;Revisar amortiguacion y direccion;2012-05-15 09:55:00;2012-05-15 09:57:00;Alvaro
1750;Recibir pago cliente;2012-05-15 09:55:00;2012-05-15 09:57:00;Rodrigo
1750;Revisar gases;2012-05-15 09:55:00;2012-05-15 09:58:00;Daniel
1750;Revisar luces;2012-05-15 09:56:00;2012-05-15 09:58:00;Daniel
1750;Entregar boleta;2012-05-15 09:57:00;2012-05-15 09:57:00;Rodrigo
1750;Revisar frenos;2012-05-15 10:02:00;2012-05-15 10:07:00;Oscar
1750;Imprimir detalle defectos;2012-05-15 10:08:00;2012-05-15 10:08:00;Alvaro
1750;Entregar papeles a cliente;2012-05-15 10:10:00;2012-05-15 10:12:00;Daniela
1751;Ingresar datos vehiculo;2012-05-15 09:55:00;2012-05-15 09:55:00;Marcela
1751;Revisar gases;2012-05-15 09:56:00;2012-05-15 09:58:00;Fabian
1751;Revisar amortiguacion y direccion;2012-05-15 09:57:00;2012-05-15 10:00:00;Daniel
1751;Revisar luces;2012-05-15 09:58:00;2012-05-15 10:00:00;Daniel
1751;Recibir pago cliente;2012-05-15 09:59:00;2012-05-15 10:01:00;Cristian
1751;Entregar boleta;2012-05-15 10:02:00;2012-05-15 10:02:00;Cristian
1751;Revisar frenos;2012-05-15 10:02:00;2012-05-15 10:06:00;Oscar
1751;Imprimir detalle defectos;2012-05-15 10:08:00;2012-05-15 10:08:00;Oscar
1751;Entregar papeles a cliente;2012-05-15 10:11:00;2012-05-15 10:13:00;Marcela
1752;Ingresar datos vehiculo;2012-05-15 09:55:00;2012-05-15 09:55:00;Marcela
1752;Revisar gases;2012-05-15 09:57:00;2012-05-15 10:00:00;Fabian
1752;Revisar amortiguacion y direccion;2012-05-15 09:58:00;2012-05-15 10:01:00;Daniel
1752;Revisar luces;2012-05-15 09:58:00;2012-05-15 10:01:00;Oscar
1752;Recibir pago cliente;2012-05-15 09:59:00;2012-05-15 10:01:00;Cristian
1752;Entregar boleta;2012-05-15 10:02:00;2012-05-15 10:02:00;Rodrigo
1752;Revisar frenos;2012-05-15 10:04:00;2012-05-15 10:10:00;Daniel
1752;Firmar revision tecnica;2012-05-15 10:12:00;2012-05-15 10:12:00;Tania
1752;Entregar papeles a cliente;2012-05-15 10:16:00;2012-05-15 10:19:00;Marcela
1753;Ingresar datos vehiculo;2012-05-15 09:55:00;2012-05-15 09:55:00;Marcela
1753;Revisar gases;2012-05-15 09:57:00;2012-05-15 10:00:00;Daniel
1753;Revisar amortiguacion y direccion;2012-05-15 09:57:00;2012-05-15 10:00:00;Fabian
1753;Recibir pago cliente;2012-05-15 09:58:00;2012-05-15 10:01:00;Cristian
1753;Revisar luces;2012-05-15 09:58:00;2012-05-15 10:01:00;Alvaro
1753;Entregar boleta;2012-05-15 10:02:00;2012-05-15 10:02:00;Rodrigo
1753;Revisar frenos;2012-05-15 10:03:00;2012-05-15 10:08:00;Alvaro
1753;Firmar revision tecnica;2012-05-15 10:11:00;2012-05-15 10:11:00;Tania
1753;Entregar papeles a cliente;2012-05-15 10:15:00;2012-05-15 10:17:00;Marcela
1754;Ingresar datos vehiculo;2012-05-15 09:58:00;2012-05-15 09:58:00;Daniela
1754;Revisar gases;2012-05-15 09:59:00;2012-05-15 10:02:00;Alvaro
1754;Revisar luces;2012-05-15 10:01:00;2012-05-15 10:03:00;Alvaro
1754;Recibir pago cliente;2012-05-15 10:01:00;2012-05-15 10:04:00;Rodrigo
1754;Revisar amortiguacion y direccion;2012-05-15 10:01:00;2012-05-15 10:03:00;Fabian
1754;Entregar boleta;2012-05-15 10:04:00;2012-05-15 10:04:00;Rodrigo
1754;Revisar frenos;2012-05-15 10:06:00;2012-05-15 10:11:00;Fabian
1754;Firmar revision tecnica;2012-05-15 10:14:00;2012-05-15 10:14:00;Tania
1754;Entregar papeles a cliente;2012-05-15 10:18:00;2012-05-15 10:23:00;Marcela
1755;Ingresar datos vehiculo;2012-05-15 10:01:00;2012-05-15 10:01:00;Marcela
1755;Revisar amortiguacion y direccion;2012-05-15 10:03:00;2012-05-15 10:05:00;Oscar
1755;Revisar gases;2012-05-15 10:03:00;2012-05-15 10:06:00;Oscar
1755;Revisar luces;2012-05-15 10:04:00;2012-05-15 10:06:00;Alvaro
1755;Recibir pago cliente;2012-05-15 10:05:00;2012-05-15 10:07:00;Cristian
1755;Revisar frenos;2012-05-15 10:08:00;2012-05-15 10:13:00;Daniel
1755;Entregar boleta;2012-05-15 10:08:00;2012-05-15 10:08:00;Rodrigo
1755;Firmar revision tecnica;2012-05-15 10:15:00;2012-05-15 10:15:00;Tania
1755;Entregar papeles a cliente;2012-05-15 10:19:00;2012-05-15 10:21:00;Daniela
1756;Ingresar datos vehiculo;2012-05-15 10:01:00;2012-05-15 10:01:00;Marcela
1756;Revisar gases;2012-05-15 10:02:00;2012-05-15 10:04:00;Alvaro
1756;Revisar amortiguacion y direccion;2012-05-15 10:03:00;2012-05-15 10:05:00;Alvaro
1756;Revisar luces;2012-05-15 10:03:00;2012-05-15 10:05:00;Alvaro
1756;Recibir pago cliente;2012-05-15 10:04:00;2012-05-15 10:06:00;Rodrigo
1756;Entregar boleta;2012-05-15 10:06:00;2012-05-15 10:06:00;Cristian
1756;Revisar frenos;2012-05-15 10:09:00;2012-05-15 10:14:00;Alvaro
1756;Imprimir detalle defectos;2012-05-15 10:15:00;2012-05-15 10:15:00;Alvaro
1756;Entregar papeles a cliente;2012-05-15 10:17:00;2012-05-15 10:20:00;Marcela
1757;Ingresar datos vehiculo;2012-05-15 10:03:00;2012-05-15 10:03:00;Daniela
1757;Revisar amortiguacion y direccion;2012-05-15 10:04:00;2012-05-15 10:07:00;Oscar
1757;Revisar gases;2012-05-15 10:05:00;2012-05-15 10:07:00;Fabian
1757;Revisar luces;2012-05-15 10:06:00;2012-05-15 10:09:00;Alvaro
1757;Recibir pago cliente;2012-05-15 10:07:00;2012-05-15 10:09:00;Rodrigo
1757;Entregar boleta;2012-05-15 10:10:00;2012-05-15 10:10:00;Rodrigo
1757;Revisar frenos;2012-05-15 10:13:00;2012-05-15 10:18:00;Oscar
1757;Firmar revision tecnica;2012-05-15 10:21:00;2012-05-15 10:21:00;Tania
1757;Entregar papeles a cliente;2012-05-15 10:24:00;2012-05-15 10:25:00;Marcela
1758;Ingresar datos vehiculo;2012-05-15 10:06:00;2012-05-15 10:06:00;Marcela
1758;Recibir pago cliente;2012-05-15 10:07:00;2012-05-15 10:09:00;Cristian
1758;Revisar gases;2012-05-15 10:07:00;2012-05-15 10:10:00;Daniel
1758;Revisar amortiguacion y direccion;2012-05-15 10:07:00;2012-05-15 10:10:00;Fabian
1758;Revisar luces;2012-05-15 10:08:00;2012-05-15 10:10:00;Fabian
1758;Entregar boleta;2012-05-15 10:10:00;2012-05-15 10:10:00;Cristian
1758;Revisar frenos;2012-05-15 10:12:00;2012-05-15 10:16:00;Daniel
1758;Firmar revision tecnica;2012-05-15 10:19:00;2012-05-15 10:19:00;Tania
1758;Entregar papeles a cliente;2012-05-15 10:21:00;2012-05-15 10:25:00;Marcela
1759;Ingresar datos vehiculo;2012-05-15 10:07:00;2012-05-15 10:07:00;Daniela
1759;Revisar gases;2012-05-15 10:08:00;2012-05-15 10:10:00;Alvaro
1759;Revisar luces;2012-05-15 10:09:00;2012-05-15 10:12:00;Daniel
1759;Revisar amortiguacion y direccion;2012-05-15 10:10:00;2012-05-15 10:12:00;Fabian
1759;Recibir pago cliente;2012-05-15 10:11:00;2012-05-15 10:14:00;Rodrigo
1759;Revisar frenos;2012-05-15 10:14:00;2012-05-15 10:18:00;Daniel
1759;Entregar boleta;2012-05-15 10:14:00;2012-05-15 10:14:00;Cristian
1759;Firmar revision tecnica;2012-05-15 10:21:00;2012-05-15 10:21:00;Tania
1759;Entregar papeles a cliente;2012-05-15 10:24:00;2012-05-15 10:26:00;Daniela
1760;Ingresar datos vehiculo;2012-05-15 10:10:00;2012-05-15 10:10:00;Daniela
1760;Revisar gases;2012-05-15 10:12:00;2012-05-15 10:14:00;Alvaro
1760;Revisar luces;2012-05-15 10:13:00;2012-05-15 10:15:00;Alvaro
1760;Revisar amortiguacion y direccion;2012-05-15 10:13:00;2012-05-15 10:16:00;Daniel
1760;Recibir pago cliente;2012-05-15 10:14:00;2012-05-15 10:17:00;Rodrigo
1760;Entregar boleta;2012-05-15 10:17:00;2012-05-15 10:17:00;Cristian
1760;Revisar frenos;2012-05-15 10:20:00;2012-05-15 10:24:00;Daniel
